web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576100019-285","https://losestudiantes.co/","German Antonio Gutierrez DominguezPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/german-antonio-gutierrez-dominguez","Excelente profesor, introduce muy bien los campos y temas de la psicología, la clase es muy amena y los temas que toca siguen una línea bastate sólida que permite relacionar de manera integral los contenidos de diferentes áreas al final del curso.

Califica un poco duro al inicio, pero al final da bastantes oportunidades de dejar con una nota alta la materia.","5"
"1576099920-279","https://losestudiantes.co/","Jaime Yañez CanalPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/jaime-ya%C3%B1ez-canal","Conoce profundamente los temas que enseña, y trata de brindar ejemplos cotidianos, sin embargo, a veces da muchas vueltas sobre un solo tema, y la clase se vuelve algo monótona. Puede ser un poco tosco a veces, pero siempre está dispuesto a brindar colaboración con temas que él conozca. Hay que saberlo llevar.","3.5"
"1576099786-265","https://losestudiantes.co/","Maria Clemencia Del Pilar Castro VergaraPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/maria-clemencia-del-pilar-castro-vergara","Es una mujer muy inteligente que me mostró nuevas perspectivas para enfocar mi carrera, un gran placer haber aprendido de ella. Da un buen acompañamiento durante los trabajos en grupo!!Pros: Los temas que trata son muy interesantes y nos muestra diferentes enfoques, por ejemplo, tratamos en una clase el conflicto armado visto desde el arte.Cons: Sus clases suelen ser a las 7 de la mañana, es decir que la mayoría de las personas tienen sueño y frío, esto combinado con que María Clemencia habla muy bajito y permanece sentada es una receta mortal para perder la atención de los estudiantes.... Recomiendo que se hagan muy adelante, así no hay pierde.","4.5"
"1576099821-268","https://losestudiantes.co/","Luz Amparo Perez FonsecaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/luz-amparo-perez-fonseca","No es muy erudita en lo que explica en el curso de epistemología, sin embargo, es de los pocos cursos que hace énfasis en la lectura, escritura y debate, por lo que asistiendo a ella se pueden desarrollar habilidades fundamentales para el éxito académico y laboral. Pros: Atenta
Paciente
Sabe escuchar
Amable
Sagáz
Se aprende mucho de filosofía.Cons: Habla en un tono de voz a veces demasiado bajo y es fácil distraerse en sus clases a causa de esto. Durante el curso que vi la mayoría de los estudiantes mostraban una gran molestia y desinterés por este motivo.","4"
"1576100027-287","https://losestudiantes.co/","Graciela Pardo AngaritaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/graciela-pardo-angarita","Es una profesora comprometida y cuidadosa de mantener la mejor relacion con los alumnos, esto para que ellos sientan la confianza de comentar los inconvenientes que les puedan agobiar. Pros: Buena escuchando
Hace talleres casi cada clase
Ella da el espacio para preguntarCons: Los parciales son de bastantes temas
Hay que preguntar mucho para entender qué causo qué cosa
Las clases son muy inspiradoras, salvo los de vídeos","5"
"1576100076-290","https://losestudiantes.co/","Flor Emilce Cely AvilaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/flor-emilce-cely-avila","Una excelente profesora. Tiene una gran capacidad para explicar los temas y brinda siempre apoyo para entenderlos. Se preocupa bastante porque los estudiantes realmente capten los contenidos, más que porque medio los repasen. Se puede dialogar con ella y debatir de manera abierta.","5"
"1576100076-288","https://losestudiantes.co/","Flor Emilce Cely AvilaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/flor-emilce-cely-avila","Se evidencia que prepara las clases y realmente se toma enserio su papel para enseñar. Siempre está dispuesta a dialogar y a explicar a profundizar en los temas. Muy buena profesora","5"
"1576099765-263","https://losestudiantes.co/","Jose Gregorio RodriguezPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/jose-gregorio-rodriguez","Su dinámica de clase es muy buena, y por lo que he escuchado, siempre está cambiando.Pros: Muy querido.
Sabe mucho.
Quiere oír tu voz <3","5"
"1576099850-274","https://losestudiantes.co/","Carlos Jose Parales QuenzaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/carlos-jose-parales-quenza","Un profesor muy sui generis, tal como dice él. Le gusta lo que hace, y se nota.  Las clases con él son divertidas, tiene su manera para que los estudiantes entiendan lo que explica. Si se le sabe llevar la cuerda se aprende bastante con él.","4.5"
"1576099991-283","https://losestudiantes.co/","Martha Silvia De Castro KorgiEstudios de Psicoanálisis y Cultura","https://losestudiantes.co/universidad-nacional/estudios-de-psicoanalisis-y-cultura/profesores/martha-silvia-de-castro-korgi","Buena docente. Dedicada y entregada a la materia. Trata de abarcar el tema de manera amplia con apoyo de otras áreas para una mayor comprensión. Es muy empática y se puede hablar con ella sobre la clase. Pros: Entregada, dedicada y seria. Cons: Un poco desordenada y despistada.","5"
"1576099899-277","https://losestudiantes.co/","Ricardo Mauricio Tamayo OsorioPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/ricardo-mauricio-tamayo-osorio","Excelente profesor, muy gracioso y entendido en los temas que dicta. Aplica quizes didácticos que transforman el stress y la ansiedad en un juego bastante divertido mientras se aprenden de forma satisfactorias los temas del curso.Pros: Usa clickers
Divertido
Explica de forma sencilla y clara
Amplía las discusiones
Se cuestiona a sí mismo
Cons: Tiende a repetir información del texto y no se sale del guión propuesto por este, sin embargo, al tratarse de ver muchas posturas acerca de la construcción del conocimiento es dificil no hacerlo de ésta forma.","5"
"1576099984-280","https://losestudiantes.co/","Marisol Lamprea RodriguezPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/marisol-lamprea-rodriguez","Excelente profesora, la clase en si es difícil y requiere muchísimo tiempo pero se aprende muchísimo.","4.5"
"1576099984-281","https://losestudiantes.co/","Marisol Lamprea RodriguezPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/marisol-lamprea-rodriguez","Excelente investigadora, muy leída, pero como profesora no sale del guión propuesto por el texto guía.Cons: Repite la información del texto guía en clase siendo esto el 90% de ellas.","4"
"1576099913-278","https://losestudiantes.co/","Magnolia Del Pilar Ballesteros CabreraPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/magnolia-del-pilar-ballesteros-cabrera","Excelente profesora, explica de manera clara, tiene gran conocimiento sobre el tema. Sus clases son dinámicas, resuelve las dudas hasta que quede claro el tema y apoya a los estudiantes. En sus materias se requiere de trabajo tanto como individual como en grupo.","5"
"1576099786-266","https://losestudiantes.co/","Maria Clemencia Del Pilar Castro VergaraPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/maria-clemencia-del-pilar-castro-vergara","Explica bien y de forma clara, es respetuosa y conoce el tema del que habla, los estudiantes le respetan y su trabajo profesional está estrechamente relacionado con sus valores personales e ideales.Pros: Explica de forma clara.
respetuosa.
es posible negociar con ella.
Abierta a posiciones diferentes.
Justa con quien no comparte su opinión.Cons: La clase es aburrida a pesar de tener temas muy interesantes (no sé como lo logra)

Tan fácil que no motiva","4"
"1576099821-269","https://losestudiantes.co/","Luz Amparo Perez FonsecaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/luz-amparo-perez-fonseca","La profesora Luz Amparo es realmente una profesional en su campo de estudio psicológico, ha tenido bastante experiencia en diversos ámbitos de su propia carrera, tal experiencia ha sido plasmada en sus clases y en su diario vivir. La profesora exige para las clases ciertas que lecturas que ayudarán el debido proceso y cumplimento para cada clase, la idea que tiene la profesora y la manera en que los estudiantes puedan aprender de las lecturas es debatiendo, la profesora pone un tema central por el cual debatir, pero el gran problema es que ese tema central termina en otros temas que para nada tienen que ver con la clase o las lecturas que fueron asignadas. 
Las clases que la profesora suele dictar a veces se vuelven bastante monótonas en las que simplemente no atrapan al estudiante y no hacen que este preste atención a la clase. 
En el plan de estudio hay ciertos talleres por hacer, como las fichas de lectura, estas fichas son de acuerdo a los textos que se leen para cada clase, en todo el semestre la profesora recoge 3, estas 3 fichas son calificadas y abren el paso para el trabajo final que es una reseña descriptiva del curso epistemologia de las ciencias sociales. 
Una de las cosas que rescato mucho de la profesora Luz Amparo es el orgullo que siente por la Universidad Nacional de Colombia y como nos dice que también debemos tener ese orgullo, que debemos hacer respetar nuestra universidad, si nosotros no la respetamos y enseñamos a respetar, después, ¿quién la respetará por nosotros?","3.5"
"1576099850-272","https://losestudiantes.co/","Carlos Jose Parales QuenzaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/carlos-jose-parales-quenza","Divaga mucho, es difícil seguirle el hilo y permanecer concentrado en clase. Lo consideré un poco mediocre al hacer tan faciles los parciales, no me deja claro si es perezoso, despreocupado, o está en contra del sistema educativo y por eso quiere que todos pasen. Su forma de dar la clase se me hizo aburrida pero los temas son muy interesantes.
Por otro lado, se que tiene buenos escritos y se nota que es una persona sabia, solo tiene problemas al transmitir su conocimiento. De todas formas conozco gente que lo quiere y ha logrado aprender muchísimo de el... tal vez la clase no es para personas con problemas de atención.","2"
"1576100076-289","https://losestudiantes.co/","Flor Emilce Cely AvilaPsicología","https://losestudiantes.co/universidad-nacional/psicologia/profesores/flor-emilce-cely-avila","Una excelente profesora. Se preocupa bastante porque los estudiantes realmente aprendan los contenidos. Se puede dialogar con ella y debatir de manera abierta.","5"
