web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576034335-852","https://losestudiantes.co/","Sebastian Salazar CastilloDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/sebastian-salazar-castillo","El profesor es bueno pero delega mucho la clase a los monitores. Pros: El docente maneja el tema. Cons: El docente delega la clase en los monitores, quienes no necesariamente tienen un buen manejo del tema.","3"
"1576033672-586","https://losestudiantes.co/","Jose Elver Muñoz BarreraDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jose-elver-mu%C3%B1oz-barrera","Imparte el curso junto a Fernando Pardo. Sabe mucho del tema a tratar e la clase; pero tiende a divagar bastante mientras explica y la clase pierde el hilo cuando eso sucede
Deja bastantes talleres a lo largo del semestre y sus parciales son durísimosPros: Claridad con las notasCons: Tiende a divagar mientras explica","3.8"
"1576034045-717","https://losestudiantes.co/","Oscar Hernando Sarmiento HernandezDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/oscar-hernando-sarmiento-hernandez","Es de los mejores profesores de derechoPros: Su conocimiento sobre los temas son supremamente amplios, su capacidad para enseñarlos es excelente, los parciales son abiertos pero si se estudia no son complicados, el profesor resuelve todas la preguntas a profundidad por lo que conviene siempre preguntarCons: Los trabajos de investigación son calificados con un rigor que sobrepasa el nivel que se tiene por un estudiante de pregrado","4.5"
"1576034196-790","https://losestudiantes.co/","Luis Arturo Suarez PachecoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/luis-arturo-suarez-pacheco","Pros: Muy sencillo pasar, solo asistir a todas las clases y hacer una exposición. No hay notas adicionales. Cons: La materia es solo nombre, no se aprende mucho y las exposiciones de los estudiantes es lo que se da por visto.","3.5"
"1576034276-831","https://losestudiantes.co/","Eddy Rolando Ramirez GomezDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/eddy-rolando-ramirez-gomez","Pros: 1. Conoce a profundidad los temas.
2. Maneja un orden en las clases.
3. Fomenta la partipación en clase.
4. Sus clases son amenas.
5. Hay claridad en las notas. Cons: 1. Su pesimismo puede tornarse aburridor.","4.3"
"1576033773-624","https://losestudiantes.co/","Bernd MarquardtDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/bernd-marquardt","Es una persona muy inteligente y con unos estudios sorprendentes. Su producción literaria es difícilmente comparable con otros profesores por su gran nivel. Intenta que los estudiantes aprendan y reciban conocimientos, aunque su clase está centrada es su propio estudio, cerrando la posibilidad de otros puntos de vista, además de que tiende a ser tediosa y un poco aburrida.","3.6"
"1576034276-826","https://losestudiantes.co/","Eddy Rolando Ramirez GomezDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/eddy-rolando-ramirez-gomez","Es un buen profesor, es divertido a veces y se aprende. El problema es que a veces puede llegar a ser muy pedante, lo que torna la clase un poco aburrida y hace que uno quiera salirse corriendo. Sin embargo, es una buena persona y no busca rajar a los estudiantes, sino que aprendamos.Pros: Divertido, claro con las notas, parciales y quices fáciles.Cons: Pedante, un poco sexista y homofóbico.","3.7"
"1576034254-818","https://losestudiantes.co/","Rodrigo Uprimny YepesDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/rodrigo-uprimny-yepes","El mejor profesor que he tenido en toda la carrera. Es una eminencia.","5"
"1576033858-647","https://losestudiantes.co/","Rosa Elizabeth Guio CamargoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/rosa-elizabeth-guio-camargo","Es una de las mejores docentes, muy organizada, práctica e incluso pedagógica. Se preocupa por el parendizaje de cada uno y siempre tiene tiempo para atenderlo. Si con alguien quisiera ver otra materia es con ella.Pros: Uno aprende hasta sin leer. Es fácil la materia. Se deja alta.","5"
"1576033686-593","https://losestudiantes.co/","Edgar Augusto Ardila AmayaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/edgar-augusto-ardila-amaya","Clase regularPros: El profesor sabe de los temasCons: Es una clase aburrida, es muy escuelero, hace que por grupos de estudiantes se centren en autores por lo que resulta una clase muy pobre","2"
"1576034427-863","https://losestudiantes.co/","Nelson Camilo Sanchez LeonDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/nelson-camilo-sanchez-leon","Excelente profesor, estructura sus clases muy bien y explica bien los temas.","5"
"1576033887-665","https://losestudiantes.co/","Jheison Torres AvilaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jheison-torres-avila","Deberían cambiar el nombre del curso a ""Vida y obra de Jheison Avila: Reflexiones con mis perros"". De no ser por el profe David que dio gran parte del Curso no se hubiera aprendido nada de derecho constitucional.","1"
"1576034095-745","https://losestudiantes.co/","Lina Maria Camacho PinzonDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/lina-maria-camacho-pinzon","Es una gran profesora, sin duda alguna. Sus clases tienen todas un fin bien definido y están muy bien estructuradas. Es difícil y a veces escuelera (cuando se pone brava o en el trabajo fina de la materia). Sin embargo es poco frecuente que se enoje y es muy buena guía para los estudiantes que buscan ir más allá con sus estudios, inclusive fuera de aulas, donde ya ningún deber tiene para con sus estudiantes.","5"
"1576034002-695","https://losestudiantes.co/","Aura Maria Cardenas PaulsenDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/aura-maria-cardenas-paulsen","Tiene una metodología de clase dinámica y diferente, lo que hace la clase entretenida, hay constante participación e incluso debate dentro de la clase sobre los temas tratados. Los trabajos no son complicados y se puede obtener una muy buena calificación si se participa y se entregan los trabajos A tiempoPros: Trabajos poco complejos y lecturas interesantes. No realiza parciales , las notas son los trabajos escritos.","4.6"
"1576033879-655","https://losestudiantes.co/","Andres Rodriguez VillabonaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/andres-rodriguez-villabona","Excelente profesor sabe demasiado del tema y explica muy bien los conceptos, se apoya bastante de los medios audiovisuales como las diapositivas o vídeos que lleva, por ello, la clase es entretenida.Cons: Es impuntual a las clases incluso en algunas empezó media hora después","5"
"1576034254-819","https://losestudiantes.co/","Rodrigo Uprimny YepesDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/rodrigo-uprimny-yepes","es un Dios","5"
"1576033887-672","https://losestudiantes.co/","Jheison Torres AvilaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jheison-torres-avila","La peor clase de Derecho Constitucional Colombiano. Jheison es una persona supremamente exigente con los estudiantes, es puntual y cuando los estudiantes llegan tarde los saca del salon (la hora es pactada con los estudiantes). El primer día de clase incita a los estudiantes a colocarse su propia forma de calificación en el semestre, les sugiere proponer porcentaje alto en los quices y talleres, después de que lo hacen les dice que cierra la puerta a las 7:10.  Coloca a leer mucho y hace quiz todas las clases, luego se pone a hablar de su vida personal y nunca avanza en el tema, se ve poco o nada de Derechos Fundamentales y algo de la Acción de Tutela. La clase es compartida con David Rodriguez quien si sabe del tema y contradice lo que ha enseñado Jheison, la parte de historia, sistemas electorales y partidos políticos las da David y no Jheison lo cual rescata un poco la clase. Pone a leer toda la ley 5 de 1992 y el decreto 2591, para rajar a los estudiantes con detalles, los parciales son un poco más sencillos. Utiliza plataforma de Moodle y dice que todo se encuentra subido allí incluyendo los talleres, cuando no es así, cuando se presentan problemas no se preocupa por entender a los estudiantes. Se cree la persona que más sabe de Constitucional por haber estudiado en Europa y con Robert Alexy.","1.5"
"1576034002-696","https://losestudiantes.co/","Aura Maria Cardenas PaulsenDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/aura-maria-cardenas-paulsen","Pros: Ordenada, apasionada por su clase. Dinámica, extrovertida y le interesa que el estudiante aprenda.Cons: Estricta.","5"
"1576034073-738","https://losestudiantes.co/","Diana Maria Carrillo GonzalezDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/diana-maria-carrillo-gonzalez","Muy buena profesora. Enseña de manera integral lo referido a investigación y si se trabaja, se puede dejar alta. Pros: Aborda los temas, es cordial y se preocupa por el aprendizaje de los estudiantes. Cons: Podría ser un poco mas laxa.","5"
"1576034254-809","https://losestudiantes.co/","Rodrigo Uprimny YepesDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/rodrigo-uprimny-yepes","Un gran profesor. Indudablemente una de las mentes brillantes del derecho constitucional en este país. Una persona decente. Pros: Conocimiento del Tema. 
Sentido Crìtico","5"
"1576033773-629","https://losestudiantes.co/","Bernd MarquardtDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/bernd-marquardt","No me gustó mucho. Son clases aburridas en las que él se dedica a hablar y hablar. Nos pone a leer sus libros, que son complicados y a mi parecer un tanto inútiles, pues dice lo mismo en clase. No tira a rajar con las notas, pero siento que no aprendí mucho.","2.5"
"1576034218-795","https://losestudiantes.co/","Diana Del Pilar Colorado AcevedoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/diana-del-pilar-colorado-acevedo","La profesora se le entiende, pero divaga demasiado en los temas, a tal punto, que no abarco ni la mitad de las temáticas planteadas en el programa, por tanto, uno pasa la materia pero no aprende, pues no vio ni la mitad de los temas. Ademas es impuntual y no prepara las clases, solo entrega fotocopias para que uno las lea durante la clase y ya.Cons: - Es impuntual
- no prepara  las clases","1.5"
"1576034139-775","https://losestudiantes.co/","Carlos Erin Quesada TovarDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/carlos-erin-quesada-tovar","Junto con su compañero de módulo, una de las cátedras más aburridas de la carrera.","2.2"
"1576033879-663","https://losestudiantes.co/","Andres Rodriguez VillabonaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/andres-rodriguez-villabona","El profesor Andrés Abel es muy bueno. Es un gran académico y conocedor del tema de la Teoría y filosofía del derecho. Los temas de la materia si bien son complicados, el profesor otorga una excelente bibliografía y explica de forma sencilla, lo que hace los temas fáciles de entender. Califica con quiz y parciales bastantes sencillos, es fácil dejar la nota alta.","5"
"1576033858-641","https://losestudiantes.co/","Rosa Elizabeth Guio CamargoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/rosa-elizabeth-guio-camargo","Pros: Es muy buena profesora, se nota que sabe mucho. Es buena genteCons: Cuando le sabe dar la rabia es muy arbitraria","3.7"
"1576034378-857","https://losestudiantes.co/","Eulises TorresDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/eulises-torres","Muy buen profesor. Sus clases pueden tornarse un poco aburridas, pero sin duda se aprende. Es un amor aunque no lo parezca y sin duda vería una clase con él.","4.5"
"1576033715-606","https://losestudiantes.co/","Mauricio Martinez SanchezDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/mauricio-martinez-sanchez","Es un dios de la sociología sabe demasiado del tema, sus clases son entretenidas y no son pesadas.....Sin embargo, es una cuchilla completa, sus parciales son dos preguntas abiertas donde cada pregunta vale 2.5 y califica como se le da la gana argumentando que utilizó su criterio. Además de eso, los trabajos que deja no los califica o sólo uno, lo cual no le ayuda para tratar de salvar la nota.Pros: Es una eminencia en lo que enseñaCons: Es arbitrario 
Todo mundo pierde con el","2.6"
"1576033569-576","https://losestudiantes.co/","Antonio Jose Rengifo LozanoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/antonio-jose-rengifo-lozano","No motiva ir a clase. Personalidad bastante fastidiosa, se disculpa ocho veces antes de decir cualquier comentario. La clase no avanza a un ritmo productivo.
Dicen que el primer semestre del 2017 hubo un asunto de acoso con una estudiante.Pros: Se deja alta (?)Cons: No se explota el potencial de la clase.
El profesor hace la clase tediosa","1.6"
"1576034342-854","https://losestudiantes.co/","Adriana Catherina Mojica MunozDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/adriana-catherina-mojica-munoz","Profesora de muy mal carácter. Grosera con los estudiantesPros: NingunoCons: Irrespetuosa","1.5"
"1576034298-839","https://losestudiantes.co/","Carlos Andrés Pérez GarzónDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/carlos-andr%C3%A9s-p%C3%A9rez-garz%C3%B3n","Amable, interesado en la clase, motivador y tiene un manejo excelente de la palabra. Se le abona relacionar los temas expuestos con noticias y acontecimientos de actualidad. Ninguna queja.","5"
"1576033872-651","https://losestudiantes.co/","Myriam Avila RoldanDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/myriam-avila-roldan","La clase es buena y se abordan los temas mínimos del derecho penal internacional. Pros: La docente maneja el tema. Cons: No tiene la mejor pedagogía.","5"
"1576034276-832","https://losestudiantes.co/","Eddy Rolando Ramirez GomezDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/eddy-rolando-ramirez-gomez","El tema de la clase es demasiado bueno para quien disfrute el derecho privado. Las clases son muy entretenidas y el profesor es muy buena gente. Las calificaciones son altas y la forma de evaluar es muy sencilla, con dedicación decente se puede obtener una buena nota.","4.7"
"1576033686-591","https://losestudiantes.co/","Edgar Augusto Ardila AmayaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/edgar-augusto-ardila-amaya","Muy buen profesor. Sus clases son dinámicas y él es una calidad de persona con los estudiantes. Es un poco estricto a veces y toma muchas notas con los quices, lo cual puede ser una ventaja o una desventaja dependiendo de la persona. Explica bien los temas.","5"
"1576033569-574","https://losestudiantes.co/","Antonio Jose Rengifo LozanoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/antonio-jose-rengifo-lozano","Pésimo docente, es grosero, no enseña y es duro con las notas. Pros: NingunoCons: Es grosero, altanero y no da clase.","1.5"
"1576034117-760","https://losestudiantes.co/","Elliot Parra AvilaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/elliot-parra-avila","El profesor sabe mucho y es muy interesante todo el contenido en historia de la Universidad y de Colombia en su clase, el énfasis en el uso de Word es muy útil, pero le dedica demasiado tiempo a eso, y comparando con los compañeros que vieron Introducción con Edgar Ardila, nosotros con Elliot, fue muy poco lo que aprendimos de derecho, lo cual termina con el tiempo siendo una dificultad adicional en la carrera. 
Ojo con las lecturas obligatorias que al principio sorprenden.Pros: Su clase es muy divertida.
Mucha historia de la Universidad que permite entender mejor el medio, particularmente benéfico para los estudiantes que acaban de iniciar.Cons: Los trabajos son muy escueleros.
El estudiante no sale muy preparado para el resto de la carrera, queda con lagunas relativamente importantes.","2"
"1576033922-680","https://losestudiantes.co/","Camilo Alberto Borrero GarciaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/camilo-alberto-borrero-garcia","1. Conoce a profundidad los temas.
2. Fomenta el trabajo en grupo.
3. Tiene una forma de distinta de enseñanza (buena)
4. Es puntual.
5. Le interesa el aprendizaje.","4"
"1576033944-688","https://losestudiantes.co/","Maria Rosalba Buitrago GuzmanDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/maria-rosalba-buitrago-guzman","Es quizá una de las mejores profesoras de la facultad. Pros: *Buena Persona.
*Clara.
*Rigurosa.
*Sentido social.","5"
"1576034023-712","https://losestudiantes.co/","Jairo Ivan Pena AyazoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jairo-ivan-pena-ayazo","Es un profesor muy inteligente y con mucho conocimiento y autoridad para dictar su clase, pero derrumba todo con su forma tediosa, aburrida y para nada didáctica de enseñar.","2.6"
"1576033887-673","https://losestudiantes.co/","Jheison Torres AvilaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jheison-torres-avila","En términos académicos la clase NO es buena, no solo porque uno está más pendiente de las presiones extracurriculares que el profesor genera que de aprender de veras sino también porque sus explicaciones se dan superficialmente (la mitad del tiempo se dedica a hablar de cosas que nada que ver y su actitud y afirmaciones generan en muchas personas temor a preguntar). 

Metodológicamente mata cualquier afecto que se pueda tener por el constitucionalismo. Si bien el derecho constitucional colombiano no es tan difícil pierde más de la tercera parte del curso, condiciona a los estudiantes generándoles desinterés, apatía y temor, lo cual se manifiesta en los exámenes en los cuales todo el mundo duda al contestar y donde, como joya de la corona, se asiste al espectáculo trasnochado de las expulsiones estudiantiles de después de las 07:10.

Aplica normas antiguas y desproporcionadas probablemente porque cree que con eso les enseña experiencias de vida a los alumnos cuando en realidad solo se hace insoportable, es un poco megalómano. El tipo no va a clase la mitad del semestre, tiene un profesor auxiliar y un monitor que lo cubren, pero si por error o accidente usted llega algunos minutos tarde al salón lo pone a perder (así usted sepa no le permite entrar a los exámenes).

Parece que no le agrada la gente de carreras diferentes al derecho (es como que le ha costado tanto aprender lo que sabe que considera que el constitucionalismo es un conocimiento que debe ser reservado).Pros: Demuestra que el constitucionalismo es un discurso.Cons: Es intimidante.","2"
"1576033686-590","https://losestudiantes.co/","Edgar Augusto Ardila AmayaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/edgar-augusto-ardila-amaya","Es humano, y abre los ojos de los nuevos estudiantes a los problemas que existen en el ámbito jurídico. Es amable, y fomenta la participación. Me dió buenas bases de Filosofía del Derecho. Pros: La asistencia y la participación es muy importante","4"
"1576034095-750","https://losestudiantes.co/","Lina Maria Camacho PinzonDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/lina-maria-camacho-pinzon","Muy buena profesora! 
Utiliza ejemplos muy prácticos, explíca de manera adecuada y sobre todo, es una profesora que escucha las inquietudes de sus estudiantes, es lo que yo llamaría una Profesora, profesional y pedagoga. Pros: Ordenada
Puntual
Responsable
ExigenteCons: Hizo comentarios muy fuertes acerca de un bloqueo que hubo, sin tener en cuenta el poder que ejerce su opinion sobre los estudiantes","4.8"
"1576034131-774","https://losestudiantes.co/","Maria Luisa Rodriguez PeñarandaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/maria-luisa-rodriguez-pe%C3%B1aranda","La clase tiene una buena estructura, cada semana se abordan temas distintos respaldados por una bibliografía adecuada; así mismo la profesora mantiene el ritmo de la clase. Con respecto al examen final oral, aunque se alegan irregularidades, la metodología de este no pudo haber sido otra, a pesar de que fuera extenso, se dieron oportunidades a los estudiantes; la profesora se adaptó a las exigencias que en determinado momento los alumnos hicieron.Pros: Los talleres son una buena herramienta de repaso y aprendizaje","5"
"1576034095-749","https://losestudiantes.co/","Lina Maria Camacho PinzonDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/lina-maria-camacho-pinzon","Una excelente profesora, organizada y concisa, motiva ir a clase. Un poco pesados los parciales.Pros: Se aprende.Cons: Parciales difíciles.","4.4"
"1576034102-757","https://losestudiantes.co/","Humberto Vergara PortelaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/humberto-vergara-portela","Pros: Sabe mucho del tema, es muy respetuoso, puntual, tiene mucha experiencia y siempre está abierto a comentariosCons: No es muy didáctico","4.1"
"1576034131-765","https://losestudiantes.co/","Maria Luisa Rodriguez PeñarandaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/maria-luisa-rodriguez-pe%C3%B1aranda","Excelente académica sabe mucho de los temas constitucionales, ademas introduce una perspectiva critica del feminismo y el multiculturalismo necesaria para formación profesional, no obstante, a pesar de ser muy buena académica y saber del tema es muy mala pedagoga, se le ve displicente en las clases que no tiene que ver con feminismo o rama judicial, sus diapositivas son perversas y  no sigue el programa por lo cual uno se pierde en las lecturas que debe hacer.","4"
"1576034261-821","https://losestudiantes.co/","Marcel Silva RomeroDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/marcel-silva-romero","Realmente la clase la construyen todos los estudiantes previa lectura de un autor (asignado a cada uno a inicios del semestre). Dado la complejidad del pensum, esta materia debería abordar un Derecho Procesal General además de solo ver las instituciones juridico-procesales desde lo teórico, sin embargo, ese es el nombre de la materia y el profesor ...
Leer más...Pros: La materia es fácil.","4.4"
"1576034023-713","https://losestudiantes.co/","Jairo Ivan Pena AyazoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jairo-ivan-pena-ayazo","Me gustó la clase de Lógica con él, la metodología de la clase estaba hecha para que uno mismo aprendiera con los talleres y que entonces uno llegara a aclarar dudasPros: Una persona muy inteligenteCons: Los criterios de evaluación son desconocidos, entrega notas sólo al final del semestre
No se le ve con muchas ganas de enseñar","4"
"1576033628-583","https://losestudiantes.co/","Ivonne Patricia Leon PeñuelaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/ivonne-patricia-leon-pe%C3%B1uela","Es una buena profesora que se esfuerza día a día por romper las barreras entre el estudiante y el maestro. Es decir, tiende a tratar a los estudiantes como sus iguales lo cual genera un bien clima de aprendizaje en la clase. Conoce mucho del tema y disfruta enseñar y hacerlo de buena manera.Pros: *Buena Persona.
*Conocedora del Tema.
*Inteligente.
Cons: *Es demasiado buena persona aveces.","5"
"1576033744-617","https://losestudiantes.co/","Julie Marcela Daza RojasDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/julie-marcela-daza-rojas","Es una gran profesora, gran conocedora del derecho privado. Sus clases son bastantes productivas en cuanto maneja una metodología práctica a través de la resolución de casos para abordar los temas del derecho civil. Se aprende mucho  si los estudiantes son dedicados con las lecturas y el trabajo en la clase. Da plus de como hacer una demanda y algunas cosas útiles de procesal, derecho de familia, aborda los contenidos generales del derecho civil incluyendo materias societarias.","5"
"1576033773-628","https://losestudiantes.co/","Bernd MarquardtDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/bernd-marquardt","Sus clases no resultan muy fructíferas debido a que constan en su mayoría (solo a excepción de las exposiciones) de lo mismo que esta en sus libros que son de lectura obligatoria. Sin embargo sus libros por otra parte son muy fáciles de entender y esta muy bien dotados de información pertinente a la materia. En lo que respecta a las notas, sus parc...
Leer más...","4"
"1576034427-864","https://losestudiantes.co/","Nelson Camilo Sanchez LeonDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/nelson-camilo-sanchez-leon","Pros: 1. Conoce a profundidad los temas.
2. Va acorde al contenido programático establecido.
3. Sus clases son amenas.
4. Los parciales no son memorísticos.
5. Fomenta la partipación en clase.","4.5"
"1576034095-744","https://losestudiantes.co/","Lina Maria Camacho PinzonDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/lina-maria-camacho-pinzon","Es mi profesora favorita en lo que voy de la carrera. Es humana, y pedagógica. Es exigente en las calificaciones pero se aprende muchísimo y ella aprecia tu esfuerzo. Bastante recomendada para Hermenéutica J. y Lógica y Argumentación J.","4.9"
"1576034023-707","https://losestudiantes.co/","Jairo Ivan Pena AyazoDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jairo-ivan-pena-ayazo","Es un profesor con amplio conocimiento sobre el tema y explica con base en las lecturas. A lo largo del curso hay un hilo conductor entre lo temas. Sin embargo, a veces se pueden tornar tediosas las clases cuando no hay participación.Pros: Los trabajos no son complicados si se pone atención en clase Cons: La clase se puede tornar aburrida","3"
"1576034326-850","https://losestudiantes.co/","Oscar Mejia QuintanaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/oscar-mejia-quintana","Pros: Organizado
Esquemático
Amable
Es bueno respondiendo dudas de los estudiantesCons: Su monitora","5"
"1576033836-636","https://losestudiantes.co/","Hernando Torres CorredorDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/hernando-torres-corredor","Excelente profesor y su materia es muy organizada, aunque es pesada pero si se trabaja duro se deja alta.","4.9"
"1576033887-671","https://losestudiantes.co/","Jheison Torres AvilaDerecho","https://losestudiantes.co/universidad-nacional/derecho/profesores/jheison-torres-avila","Pros: si aprende a jugar bajo su dinámica, según las reglas de la clase, va a aprender y con esfuerzo se obtiene una buena notaCons: pierde mucho tiempo en clase hablando de la vida en general","4"
