web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576037809-1262","https://losestudiantes.co/","Yeny Mireya Echeverria BarajasLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/yeny-mireya-echeverria-barajas","Pros: Relajada.
Buen ritmo.
Las clases son divertidas.
Lo enseñado es congruente con los exámenes.","5"
"1576037617-1247","https://losestudiantes.co/","Paola Andrea Murillo SerranoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/paola-andrea-murillo-serrano","Es increíble que la universidad aun tenga en su planta docente a esta persona: es la mujer mas mentirosa, tramadora, irresponsable, poco profesional y chapucera, como docente y persona, que conozco. No solo no es humilde, ni su ""metodología del juego"" es eficaz. Se toma muchas confianzas, se cree alemana, y siempre que tiene practicantes les deja todo el trabajo a ellos. En verdad esta mujer so solo tramadora. Si nadie me cree, puede consultar su trabajo de grado en la sala de autoacceso y con solo ver la portada, encontrarán errores de ortografía.Pros: Absolutamente ningunoCons: poco profesional
mentirosa
bajísimo nivel
irresponsable
incumplida
recostada","1.5"
"1576037278-1221","https://losestudiantes.co/","Ricardo Castañeda NietoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/ricardo-casta%C3%B1eda-nieto","Este profesor es el claro ejemplo de que un docente puede ser cuchilla pero muy buen profesor. Sus clases son algo densas, algo complicadas pero este hombre sabe en verdad muchísimo. Su metodología con la gramática es algo aburrida, pero creanme, se necesitan así como él las explica si se quiere hablar y enseñar alemán.Pros: sabe muchísimo
exigencia pertinente
es divertido
enseña lo que debe
notas justasCons: puede llegar a aburrir en sus clases","4.8"
"1576037299-1223","https://losestudiantes.co/","Francisco Perez GomezLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/francisco-perez-gomez","Durante el semestre se ven varios temas generales, mi tema favorito fue de acentos.
No solo se practica pronunciación, sino que también se hacen transcripciones.Pros: Muy serio.
Se aprende harto.
Amé la materia.","5"
"1576037278-1220","https://losestudiantes.co/","Ricardo Castañeda NietoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/ricardo-casta%C3%B1eda-nieto","Ricardo es un cuchito play que sabe mucho jaja Es coqueto con las chicas (aunque calma, no es abusivo jaja) Se aprende un montón aunque su didáctica es un poco aburrida a veces, sobre todo en gramática.","4.5"
"1576037504-1239","https://losestudiantes.co/","Carol Sanchez TorresLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/carol-sanchez-torres","Vi con ella oral 3 (creo). Al principio fue difícil porque nos tocó correr (la contrataron como un mes después de iniciado el semestre).
La vi hace unos 4 semestres. No es la clase más entretenida y es muy intransigente con algunas cosas. Es de los pocos profesores que deja por fallas, así saque 5 en la nota final. Tiene un buen nivel de lengua y se aprende. Igual... es el DLE y es Alemán, no hay muchas posibilidades de escoger profesor.","4"
"1576037525-1241","https://losestudiantes.co/","Aida Elena Monsalve SolorzanoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/aida-elena-monsalve-solorzano","Buena profesora, tiene muchas dinámicas para el aprendizaje, sus clases son entretenidas.","4.8"
"1576037638-1251","https://losestudiantes.co/","Laura Victoria Almandos MoraLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/laura-victoria-almandos-mora","Muy buena profesora, exigente pero muy buena.","4.2"
"1576037582-1245","https://losestudiantes.co/","Maria Hilda Patricia Auxiliadora EscalanteLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/maria-hilda-patricia-auxiliadora-escalante-guzman","Muy tradicional
Como es una señora señora, tiene sus pet peeves.
Hay que participarle y hacer silencio cuando toca.Pros: Le gusta la poesía.
No aprendí tanto, pero algo se saca.Cons: Mientras habla pierde el hilo de las ideas.
Las notas no son taan altas, la máxima es 4,3.","4"
"1576037645-1253","https://losestudiantes.co/","Romulo Francisco Ballen TorresLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/romulo-francisco-ballen-torres","Es bueno si quiere una nota alta.Pros: Muy relajado.Cons: No prepara clase.
Las clases son aburridas, no se hace nada.
Uno está algo (bastante) abandonado durante la clase.","3"
"1576037929-1267","https://losestudiantes.co/","William Diaz VillarealLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/william-diaz-villareal","William es un excelente profesor. Se nota que le gusta lo que hace y se lo transmite a sus estudiantes. Es muy paciente para explicar y resolver dudas. Aunque las clases siguen la misma dinámica (él hablando la mayoría del tiempo)  no son nada tediosas. Es exigente, pero la materia se puede dejar alta si lee con juicio, participa y entrega todos los trabajos.","5"
"1576037079-1195","https://losestudiantes.co/","Cesar Augusto RomeroLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/cesar-augusto-romero","De los mejores profesores que he tenido. Le gana por mucho a otros rofesores de la carrera a pesar de ser invidente.Pros: Sabe mucho
Tiene buena metodología
Sus clases son amenas","5"
"1576037341-1228","https://losestudiantes.co/","Yaneli Niño OsorioLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/yaneli-ni%C3%B1o-osorio","Pros: Muy buena persona
Explica bien","4"
"1576037363-1229","https://losestudiantes.co/","Maria Eugenia LopezLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/maria-eugenia-lopez","El semestre se divide en tres cortes. En el primero se ve como la preparación para la pre-práctica. En el segundo se lleva a cabo la pre-práctica. En el último se hace un trabajo sobre educación especial.Pros: No hay exámenes.
Ayuda a los estudiantes.Cons: Está con muchos temas y la clase puede ser un poco desordenada.","4.5"
"1576037702-1256","https://losestudiantes.co/","Carmen Elisa Acosta PeñalozaLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/carmen-elisa-acosta-pe%C3%B1aloza","La profesora sabe mucho sobre los procedimientos de investigación pero como docente es muy deficiente. Sus clases son monótonas, la metodología siempre es la misma, no sigue el programa de lecturas nunca y le gusta que los estudiantes expongan la mayoría de textos por lo que los análisis suelen ser superficiales. La investigación que propone como proyecto final es bien guiada y fructífera. Pros: Monotonía
Actitud
Metodología Cons: Conocimientos sobre investigación","2"
"1576037858-1265","https://losestudiantes.co/","Diana Carolina Guevara NiñoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/diana-carolina-guevara-ni%C3%B1o","terrible como docente y persona. es solo lo que llaman ""lambonería y palancas""","1.5"
"1576037950-1268","https://losestudiantes.co/","Juana Mahissa Reyes MuñozLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/juana-mahissa-reyes-mu%C3%B1oz","Pros: Muy buena gente, se interesa por uno.
Su enfoque de la traducción es más formal, un enfoque que realmente extraño de la carrera.
Extraño la clase.","4.6"
"1576037412-1232","https://losestudiantes.co/","John Alexander Pulido AngelLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/john-alexander-pulido-angel","Pros: -es buen profe
-llega temprano
-no toma asistencia
-se hace entender muy bien en ingles","4"
"1576037122-1204","https://losestudiantes.co/","Alejandra Jaramillo MoralesLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/alejandra-jaramillo-morales","Alejandra es excelente. Esta ha sido, sin duda, una de las mejores clases que he visto. Su forma de calificar es un poco ambigua, pero es bastante justa con sus retroalimentaciones. Les gusta mucho hacer discusiones que pongan la literatura a dialogar con otras áreas de conocimiento. Puede dejar alta la materia si es una persona disciplinada.","4.5"
"1576037844-1264","https://losestudiantes.co/","Euclides Valencia CepedaLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/euclides-valencia-cepeda","Su enfoque es de libro de texto, fotocopias y exámenes; muy tradicional.Pros: Se hicieron debates divertidos, pero sospecho que era por los compañeros.Cons: Tal vez no haya realmente una conexión, pero las mujeres sacan nota más alta.","4"
"1576037723-1258","https://losestudiantes.co/","Sergio Bolaños CuellarLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/sergio-bola%C3%B1os-cuellar","Sergio Bolaños es dios. Sabe muchísimo, sus clases son increíbles, de lejos el profesor más recomendado de la carrera. Es relajado, buena gente, los parciales son difíciles pero no imposibles y deja una exposición en grupo. (Los de historia de la lengua son más jodidos que los de traducción). Siempre se aprenderá.","5"
"1576037638-1252","https://losestudiantes.co/","Laura Victoria Almandos MoraLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/laura-victoria-almandos-mora","Es una de las mejores profesoras del departamento de Literatura; o al menos una de las mejores con las que he tomado clase. Como persona es alguien muy humano, sabe los límites de sus estudiantes y les pide dentro de ese rango, siempre es respetuosa y comprensiva, además se preocupa por el aprendizaje de todos y por tratar de garantizar que todas las voces se escuchen. 
Es altamente exigente y trata de incentivar el trabajo autónomo. Le gusta involucrar otro tipo de estudios de forma transversal a los literarios, entonces la clase también se va a tornar algunas veces por lados de los estudios históricos, sociales y demás de las épocas en las que se sitúan los textos. Parciales que no son fáciles y que exigen haber revisado y leído todos y cada uno de los textos y con controles de lectura que pueden ser bastante precisos. 
Altamente recomendad si quiere aprender y no le molesta que le exijan. Pros: Organización
Sabe del tema
Se esfuerza por lograr una participación activa de los estudiantes
Vincula los temas a elementos históricos y sociales de la época que enriquecen la experiencia de aprendizaje 
Flexible con el programa; recibe sugerencias de textos para agregar o quitar. Cons: La metodología puede ser algo pesada para algunos.
Controles de lectura que pueden tornarse bastante precisos en detalles. 
Parciales muy exigentes. 
Es fácil perder con ella o pasar la materia muy bajo si no se estudia de forma buena.","4.5"
"1576037752-1259","https://losestudiantes.co/","Paul Gerard PrioletLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/paul-gerard-priolet","Pros: Su inglés es bueno ya que es estadounidense.
Muy amable, recool.
Su enfoque es bueno, aprendí la primera mitad del semestre.Cons: La segunda mitad de semestre es con exposiciones de compañeros, entonces no aprendí y me fue mal :c","4.4"
"1576037256-1219","https://losestudiantes.co/","Lina Lucia Oliveira Da SilvaLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/lina-lucia-oliveira-da-silva","Buena profe. Ella es relajada. No se aprende mucho pero la clase es divertida y uno se ríe. Se aprende lo básico y yaa. Recomendada y se deja alta también. La asistencia cuenta y toca hacer 2 parciales. Algo muy bueno también es que la profe es nativa.","4.4"
"1576037115-1200","https://losestudiantes.co/","Edson David Rodriguez UribeLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/edson-david-rodriguez-uribe","Es muy buen profesor. Le gusta enseñar y hace agradable su clase. Muy buen conocimiento del contenido de la asignatura y de lingüística, en general. Sus clases se enfocan en textos simples y narrativos. Es muy fácil aprobar con nota bastante alta: solo leer lo que asigna y cumplir con todos los textos y talleres; adicional, procurar no faltar a clase seguido.Pros: Siempre está dispuesto a solventar dudas.
Es exigente.
Aquello que exige es completamente realizable por los estudiantes.Cons: No hace corrección de estilo -como otros profesores de la misma asignatura-.","4.5"
"1576037504-1238","https://losestudiantes.co/","Carol Sanchez TorresLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/carol-sanchez-torres","Pros: Tiene un buen manejo de la lengua, se preocupa por la correcta pronunciación. Es bastante puntual  y exigente, sin embargo de la misma forma se aprende. No tiene clases aburridas. Siempre hay algo para hacer","4.6"
"1576037341-1227","https://losestudiantes.co/","Yaneli Niño OsorioLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/yaneli-ni%C3%B1o-osorio","Muy buena profesora, agradable y siempre dispuesta a explicar.Pros: Le gusta bastante lo que hace, logra bastante bien los objetivos de la clase y explica muy bien.","4.5"
"1576037157-1207","https://losestudiantes.co/","Maria Elena Perdomo CerqueraLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/maria-elena-perdomo-cerquera","Es una mujer demasiado pedante y prepotente. Enoja sólo verla pasarPros: NingunoCons: Arrogancia
Prepotencia","1.5"
"1576037122-1203","https://losestudiantes.co/","Alejandra Jaramillo MoralesLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/alejandra-jaramillo-morales","La profesora intenta fomentar la creación literaria pero en el proceso se desvía mucho del tema y termina por no explicar nada. Le gusta mucho contar de su vida y sus proyectos de escritura, pero esto no permite la completa aprehensión de los temas. Califica deliberadamente y no le alcanza el tiempo para seguir el programa. Pros: Conoce ampliamente procesos para mejorar y fomentar la escritura Cons: Se distrae, pierde el tiempo, no califica estrictamente","3.5"
"1576037617-1248","https://losestudiantes.co/","Paola Andrea Murillo SerranoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/paola-andrea-murillo-serrano","No me gustó. Vi con ella escrito 2, fue aburrida, poco metódica... aprendí más con Lucho (el practicante) que con ella. No la recomiendo para alemán de la carrera (creo que hoy en día sólo diga el curso electivo y hasta donde sé allá la quieren)","2"
"1576037065-1193","https://losestudiantes.co/","Maria Del Rosario Aguilar PerdomoLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/maria-del-rosario-aguilar-perdomo","Una de las mejores docentes de la carrera. Es dedicada y se preocupa por mantenerse al día en cuanto a los temas que dicta. Es comprensiva y empática, pero así mismo es exigente y exige que los estudiantes estén al nivel de su asignatura.","5"
"1576037561-1243","https://losestudiantes.co/","Juan Camilo Zambrano De La HozLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/juan-camilo-zambrano-de-la-hoz","En términos generales es buen docente, permite la participación, aunque las clases se pueden tornar aburridasCons: Muchas muletillas que hacen aburrida la clase","3.9"
"1576037285-1222","https://losestudiantes.co/","Patricia SimonsonLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/patricia-simonson","excelente profesora, conoce mucho acerca de literatura europea y literatura comparada. Cons: Se distrae un poco cuando está explicando un tema.","5"
"1576037044-1191","https://losestudiantes.co/","Anastasia BelousovaLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/anastasia-belousova","Sabe mucho de los temas y está en disposición de solucionar las dudas. Sin embargo, sus clases son muy monótonas y el análisis de los textos suele ser superficial.","3.7"
"1576037313-1225","https://losestudiantes.co/","Ruth Marcela Del Campo MachadoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/ruth-marcela-del-campo-machado","Pros: Realmente hace seguimiento al estudiante.
Buena persona, y buena profesora.
Los proyectos son chéveres.Cons: Los exámenes pueden ser difíciles, pero pues toca estudiar jaja.","5"
"1576037950-1269","https://losestudiantes.co/","Juana Mahissa Reyes MuñozLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/juana-mahissa-reyes-mu%C3%B1oz","Buena profe. No es difícil de dejar alta y se aprende si uno pone de su parte. Lo único es que a veces puede ser un poco aburrida la clase. Se hacen 3 parciales y varios escritos durante el semestre. No califica asistencia explícitamente pero si uno no va, lo tiene en cuenta. Pros: Buena gente","4"
"1576037341-1226","https://losestudiantes.co/","Yaneli Niño OsorioLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/yaneli-ni%C3%B1o-osorio","Un amor de profesora, muy dispuesta a dar cualquier tipo de explicación, enseña muy bien. Pros: -Es flexible con las entregas Cons: -Asistencia obligatoria (95%)","5"
"1576037185-1210","https://losestudiantes.co/","Jose Luis Altafulla MarrugoLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/jose-luis-altafulla-marrugo","El profesor deja lecturas poco conocidas que aportan ampliamente para la carrera. Sin embargo, su forma de dictar clase y su personalidad y comentarios pedantes indisponen a la hora de discutir los textos y ante el primer acercamiento con la teoría literaria. Es estricto con las calificaciones y no suele explicar correctamente los requisitos de los trabajos. Pros: Conocimiento
Exclusión del canonCons: Actitud
Tiempo insuficiente","3.4"
"1576037150-1206","https://losestudiantes.co/","Patricia Trujillo MontonLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/patricia-trujillo-monton","La mejor. Pros: Sabe demasiado de los temas que dicta. Sus clases son dinámicas, alienta la discusión, deja muy buenos textos y recomienda bibliografía adicional excelente. Se aprende demasiado y es una persona muy amable y divertida. Cons: A veces es desorganizada en el tema de las notas.","5"
"1576037419-1234","https://losestudiantes.co/","Luis Orlando Hernandez CamargoLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/luis-orlando-hernandez-camargo","Su reputación no es muy aceptable. Incluso los de la generación de mis padres (que también vieron clase con él) aseguran que es un violador. No he vivido esto de primera mano, pero he escuchado más cosas malas que buenas sobre él en tanto a ese problema. Aparte de esto, es demasiado vieja escuela. Tiene un sistema de puntos que te ganas por llegar temprano, por hacer la tarea, por participar.  En tanto a personalidad, tiende a ser dominante. Pero, desde mi punto de vista, es más que todo prepotente.Pros: Dinamismo. Hace warm-ups, lo cual casi ningún otro profesor de inglés hace. Trata de hacer un clase ""diferente"".Cons: No acomoda su clase a las necesidades de los estudiantes. Independientemente de la variedad en nivel de inglés en su clase, siempre se verán los mismos temas. Esto no ayuda a nadie ya que los que tienen mejor nivel no se integran a la clase, y quienes tienen menos nivel se sienten frustrados por la facilidad con la que los demás llevan la clase.","2"
"1576037207-1214","https://losestudiantes.co/","Alfonso Mejia CasasLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/alfonso-mejia-casas","Alfonso sabe mucho, pero en general sus clases son aburridas. Si le gusta el grupo puede que sea muy productivo. Le pongo esa calificación porque el tipo sí sabe un montón, pero sus clases neeeeh.","3.8"
"1576037561-1244","https://losestudiantes.co/","Juan Camilo Zambrano De La HozLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/juan-camilo-zambrano-de-la-hoz","Todos lo odian, a mí me gustaba su clase. No deja que uno participe mucho por lo que toca tomarse la palabra para hablar en clase. No es exigente por lo que a veces su clase se hace más aburrida de lo que es (aparte de su tono de voz y una kinesia más bien triste) porque nadie lee. Sus reflexiones en clase me gustaban, los textos me gustaron.","3.6"
"1576037880-1266","https://losestudiantes.co/","Paul Ricardo Davila MateusLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/paul-ricardo-davila-mateus","Sabe un montón, es evidente que ama lo que hace, tiene mucho carisma y es mucho lo que se aprende. Se emociona mucho hablando y a veces se pierde un poquito, sin emabrgo no deja de decir cosas interesantes... cuando se emociona mucho habla demasiado rápido y uno se puede quedar sin entender jaja o bueno, a mí me ocurrió eso un par de veces :(","4.5"
"1576037242-1217","https://losestudiantes.co/","Ricardo Romero MedinaLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/ricardo-romero-medina","Es un excelente docente, una eminencia en cuanto a inglés. Las clases son muy entretenidas.","5"
"1576037178-1208","https://losestudiantes.co/","Norma Isabel OjedaLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/norma-isabel-ojeda-ojeda","Excelente profesora. Sabe muuuuucho. La materia es pesada, si, pero se aprende un montón no solo de inglés sino también de textoingüística. El ensayo que se hace durante todo el semestre es una interpretación de una pieza de arte, sea pintura, escultura, video o lo que sea que sea arte.  Pros: Muy interesante","5"
"1576037596-1246","https://losestudiantes.co/","Angela Ines Robledo PalomequeLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/angela-ines-robledo-palomeque","Pros: Es buena investigadora. Sus artículos valen la pena.Cons: Está muy sesgada por el tema de género y todas sus discusiones sin importar el tema o la materia giran hacía ese lado.","1.5"
"1576037412-1233","https://losestudiantes.co/","John Alexander Pulido AngelLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/john-alexander-pulido-angel","Es un excelente profesor.
Prepara muy bien las clases con actividades pedagógicas.
Se aprende bastante si le dedicas tiempo.Pros: -Es exigente.
-Llega Temprano.","4.5"
"1576037115-1199","https://losestudiantes.co/","Edson David Rodriguez UribeLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/edson-david-rodriguez-uribe","Buen profesor. Sus clases son didácticas y nada aburridas. Te hace sentir a gusto con el y es muy divertido. Hace que los temas sean fáciles de entender. Pros: Gran conocimiento.
Didáctico. 
Dedica tiempo a sus estudiantes. Cons: Impuntualidad.
No corrie los textos, no hay una retroalimentacion.","4.2"
"1576037242-1216","https://losestudiantes.co/","Ricardo Romero MedinaLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/ricardo-romero-medina","Pros: Muy buena gente.
Tiene buenas ideas.Cons: Se la pasaba en el celular.
La clase en general es demasiado fácil.
Un cinco muy aburrido.","2.8"
"1576037688-1255","https://losestudiantes.co/","Monica Alexandra Riaño OrjuelaLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/monica-alexandra-ria%C3%B1o-orjuela","Es buena, es escuelera, se aprende mucho, además, se le entiende, es puntual en la clase, hay que tener las copias del libro, porque son muy importantes (ella las envía al correo), al final del semestre pide una carpeta con unos formatos de trabajo autónomo, los cuales son importantes en la nota final.Pros: Comprensiva, se le entiende, no tira a matar en los parciales.","5"
"1576037044-1190","https://losestudiantes.co/","Anastasia BelousovaLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/anastasia-belousova","Las clases de Anastasia son bastante monótonas y en ocasiones se tornan aburridas. Es difícil mantener la concentración y el interés en la clase. Sin embargo, tiene buen dominio sobre las temáticas y el contenido de la materia y se nota que prepara sus clases.","3.7"
"1576037667-1254","https://losestudiantes.co/","Diogenes Fajardo ValenzuelaLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/diogenes-fajardo-valenzuela","El mejor. Pros: Es un buen pedagogo. Se aprende mucho, es justo y coherente con las calificaciones. Es un gran investigador, sabe mucho de literatura latinoamericana y en especial de literatura brasileña. Es buena gente y humilde. Suele tocar temas que nunca son tratados en otros espacios de la universidad, se sale del canon.","5"
"1576037185-1211","https://losestudiantes.co/","Jose Luis Altafulla MarrugoLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/jose-luis-altafulla-marrugo","Para un primer acercamiento a la literatura es excelente. Pone textos muy buenos, que por lo general no se vuelven a tocar en la carrera y pone a prueba la escritura de los estudiantes (es exigente con eso).","4.4"
"1576037115-1202","https://losestudiantes.co/","Edson David Rodriguez UribeLenguas Extranjeras","https://losestudiantes.co/universidad-nacional/lenguas-extranjeras/profesores/edson-david-rodriguez-uribe","Es muy severo. El man explica el italiano bien, es muy didáctico y no le gusta reprobar a nadie.Pros: Hace muchas actividades cada clase.
Pasar con el es muy, muy fácil. 
Motiva a aprender. Cons: Ninguno","5"
"1576037108-1198","https://losestudiantes.co/","Ivan Vicente Padilla ChasingLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/ivan-vicente-padilla-chasing","¡Excelente docente! Su preparación y conocimiento de las clases se evidencia en cada una de las sesiones. Muy exigente. Lo lleva a uno a reflexionar y pensar más allá de los contenidos leídos. Pros: Exigente. Preparado. Cordial. Cons: Hay que leer siempre antes de ir a clase.","5"
"1576037150-1205","https://losestudiantes.co/","Patricia Trujillo MontonLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/patricia-trujillo-monton","Es una profesora excelente. Sus clases son dinámicas y maneja ampliamente los temas. Las calificaciones son fundamentadas y suele seguir el programa.","5"
"1576037638-1249","https://losestudiantes.co/","Laura Victoria Almandos MoraLiteratura","https://losestudiantes.co/universidad-nacional/literatura/profesores/laura-victoria-almandos-mora","Es muy estricta con las calificaciones. Sin embargo, las cosas que pregunta son importantes para el desarrollo del texto por lo que será fácil obtener notas altas si lee con disciplina. Sabe mucho de los temas que dicta y se nota la pasión que tiene por estos. Pros: Disposición
Conocimiento
Cons: Estricta
Carga de lectura","4.6"
