web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576034804-876","https://losestudiantes.co/","Antonio Marquez BullaDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/antonio-marquez-bulla","Es muy empatico con los estudiantes, llega en ruana y lleva tinto, pide puntualidad, valora los conocimientos de los estudiantes, aclara dudas, hace chistes, se puede desviar un poco del tema por lo que hay que mantenerlo concentrado hacer las lecturas sugeridas. Se pasa muy bien la clase. La nota final es una evaluación grupal.Pros: Se aprende y es divertidoCons: Puede ser muy confianzudo","5"
"1576034818-877","https://losestudiantes.co/","Jose Jairo Vargas CastilloDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/jose-jairo-vargas-castillo","Un profesor con mucho recorrido en la escuela, lo que le hace tener mucho conocimiento del tema pero se quedo enfrascado en el tiempo en la materia, no genera cambios en los trabajos, ya que lleva años dictando lo mismo, aun asi se aprende mucho y se disfruta de los trabajos.

Califica por caras, asi que hay que ser muy responsable con entrega de trabajos y actitud en la clase, si es juicioso con eso pasa la materia.
Pros: Buen manejo de temas
Insiste en investigacion sobre diseñadores de la nacional y su paradero, lo que nos muestra todas las opciones de la carrera
Buena actitudCons: Llega tarde a clase","4.6"
"1576034783-870","https://losestudiantes.co/","Miladys Milagros Alvarez LopezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/miladys-milagros-alvarez-lopez","Excelente profesora. Maneja muy bien los temas. Se ajusta mucho a lo que está en el programa pero a veces se sale un poco. Algunas clases no logran ser tan dinámicas, pero igual se aprende, aunque a veces, puede llegar a ser monótona. La relación con los estudiantes es buena y divertida. Suele reirse con los estudiantes, de los estudiantes y de ella misma.","5"
"1576034925-889","https://losestudiantes.co/","Federman Contreras DiazDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/federman-contreras-diaz","Cons: No se aprende nada. Es una pérdida de tiempo.","2"
"1576034940-890","https://losestudiantes.co/","Zenaida Osorio PorrasDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/zenaida-osorio-porras","Excelente profesora para quienes les gusta ver las cosas más allá y pensar, las clases son extremadamente estimulantes y dinámicas, da mucho por la clase pero también exige mucho de uno en esta. De amores y desamores, es de las pocas personas conscientes del nivel que debe dar esta universidad y eso choca con algunas personas.Pros: Se aprende demasiado y se estimula muchisimo la mente, experiencias impresionantes, muy dedicada al aprendizaje.Cons: Exige mucho tiempo y esfuezo, la profe tiene un genio fuerte cuando no se da lo que se espera para la clase, toca estudiarle mucho.","4.7"
"1576034783-871","https://losestudiantes.co/","Miladys Milagros Alvarez LopezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/miladys-milagros-alvarez-lopez","Conoce ampliamente de los temas que aborda. Sus clases son un poco monótonas pero entretienen, igualmente va cambiando la dinámica si ve que no va sirviendo para la clase. Es lesa con los tiempos de entrega. Las clases empiezan tarde y las diapositivas son horrorosas.Pros: Buena bibliografía y contemporánea.
Conoce del tema.Cons: Diapositivas horrorosas.
Clases empiezan tarde.
Se pierde clase.
A veces no viene a clase y no avisa.","4.4"
"1576034775-868","https://losestudiantes.co/","David Mauricio Izquierdo ChavesDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/david-mauricio-izquierdo-chaves","Todo un personaje, es bastante serio y parece de mal humor, pero es un excelente profesor, de verdad se aprende con el, enseña a dibujar sin prejuicios, califica el proceso y no se deja guiar por resultados estéticos, aunque obviamente los valora. Conoce muchas técnicas y materiales, pero le falta preparar un poco las clases día a día, pero el programa en general es excelente.Pros: Disciplinado.
Aplicado.
Conoce de lo que habla y hace.
Valora el proceso.Cons: Parece malhumorado.","4.8"
"1576034968-896","https://losestudiantes.co/","Heliumen Alberto Triana ParradoDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/heliumen-alberto-triana-parrado","Excelente maestro. Maneja muy bien los temas. Se ajusta mucho a lo que está en el programa pero a veces se sale un poco. Algunas clases no logran ser tan dinámicas, pero igual se aprende, aunque a veces, puede llegar a ser un poco monótona. En la vez que la vi, se desviaba mucho del tema central de la clase y nos hablaba de sus proyectos con la mae...
Leer más...","5"
"1576034918-887","https://losestudiantes.co/","Felipe Hernando Tadeo Padilla BrugesDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/felipe-hernando-tadeo-padilla-bruges","Si busca una materia que no represente carga académica, Felipe Padilla es la opción. Sin embargo, sacrifica el conocimiento que promete la clase y quizá su nota final. No sabe transmitir el conocimiento, no sabe aclarar dudas, es impuntual en las clases y desconoce el nivel de conocimiento de los estudiantes que asisten a su clase (en ocasiones asume que es mucho y en otras ocasiones asume que es muy poco) Califica con una autoevaluación mal diseñada que definirá tu nota final. Pésimo profesor.","1"
"1576034797-873","https://losestudiantes.co/","Fredy Fernando Chaparro SanabriaDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/fredy-fernando-chaparro-sanabria","Le gusta lo que enseña, sus parámetros son un poco exigentes.
La metodología de la clase es agradable y sus comentarios sobre los trabajos son enriquecedores, es muy consciente de la retroalimentación.
Sube puntualmente las notas al SIA y es muy cumplido con las fechas. Es puntual.Pros: Puntual.
Comprometido.
Retroalimentación.
Sube notas al SIA.
Querido.
Generoso.","5"
"1576034990-904","https://losestudiantes.co/","Luz Helena Ballestas RinconDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/luz-helena-ballestas-rincon","Su calificacion se rige en que tan perfecto se ve el trabajo cuando a la hora de la verdad para muchos estudiantes era la primera vez utilizando la tecnica, las clases se vuelven monotonas y aburridas, se centra en el realismo en la que e hagan los trabajos, no hay acompañamiento al estudiante durante el trabajo de clase, se iba del salon.Pros: Profesora amable.
Conoce las tecnicas vistas en clase muy bienCons: Llega tarde a clase.
No brinda el acompañamiento necesario al estudiante durante el proceso","2.5"
"1576034783-869","https://losestudiantes.co/","Miladys Milagros Alvarez LopezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/miladys-milagros-alvarez-lopez","La profesora maneja muy bien los temas, pero se desvia mucho del tema en cuestion lo que llega a ser confuso en clase, logrando que medio salon se disperse, tomaba un poco de chance a ciertos estudiantes y los parciales eran realizables sin necesidad de ir a clase, porque no era necesario el conocimiento de la clase para elaborarlosCons: Las diapositivas son pesimas","3.7"
"1576034961-894","https://losestudiantes.co/","Juan De La Cruz Sanchez RamirezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/juan-de-la-cruz-sanchez-ramirez","Su modo de clase no es la gran cosa pero se aprende, el profesor conoce diversos temas y encarna lo que uno esperaría de un profesor de Universidad Publica, es altamente sensible a temas sociales.
Las entregas pueden ser tardes e incluso aplazarse.
Encuentra cualquier merito en todo tipo de trabajo, lo cual esta muy bien para clases donde apenas se esta aprendiendo Diseño, sin embargo en niveles más alto esto ya empieza a ser un defecto...
Pros: Ve en todos los trabajos algo para destacar.
Conoce de muchos temas.Cons: Impuntual.
Las clases empiezan tarde.
Demasiado flexible.
No conoce nada de aspectos técnicos de programas informáticos.
El plan de las clases se actualiza muy poco con el tiempo.","4"
"1576034990-903","https://losestudiantes.co/","Luz Helena Ballestas RinconDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/luz-helena-ballestas-rincon","Una profesora muy a la antigua, sus clases resultan aburridas y tediosas, las notas son bastante imparciales, se rigen por antiguos parámetros artísticos, demuestra fácilmente sus preferencias por ciertos estudiantes o ciertas estéticas. No es muy abierta a nuevas ideas para hacer su clase dinámica.Pros: Amplio conocimiento de materiales y técnicas.Cons: Impuntual.
Cegada a una única manera de enseñar.
No abierta a nuevas maneras de dictar la clase.","3"
"1576034783-872","https://losestudiantes.co/","Miladys Milagros Alvarez LopezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/miladys-milagros-alvarez-lopez","De aprende mucho, aunque a veces da sueño, maneja diapositivas pero sabe mucho, solo es cuestión de mantener la atención y hacer las entregas a tiempoPros: Se aprende mucho","5"
"1576034982-902","https://losestudiantes.co/","Nelson Orlando Beltran DuqueDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/nelson-orlando-beltran-duque","Un profesor prepotente, los ejercicios son difíciles de entender y van cambiando sin razón aparente y sin notificación a los estudiantes dañando el proceso que se lleva. Si bien tiene un amplio bagaje cultural y teórico, se cuelga como persona.Pros: Amplios conocimientos culturales.
Sensibilidad estética.
Trabajo con el papá del Diseño Gráfico.Cons: Prepotente.
Cambio de actividades ya en desarrollo sin aviso a los estudiantes.","3.8"
"1576034861-884","https://losestudiantes.co/","Richar Leonardo MuñozDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/richar-leonardo-mu%C3%B1oz-mu%C3%B1oz","Un profesor con amplios conocimientos del tema y buenas ideas, pero sus clases resultan aburridas. Se aprende pero no se va con gusto a la clase, a mi me pareció coqueto de más con las niñas... Algunos ejercicios son monótonos y aburridos, pero es interesante que se intente desarrollar algo que puede tener repercusión en la vida real.Pros: Sabe del tema.Cons: Aburrido.","4"
"1576034947-893","https://losestudiantes.co/","Laura Moreno BarbosaDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/laura-moreno-barbosa","Es joven y amable, explica bien cada técnica y negocia los plazos de entregaPros: Permite explorar cada técnicaCons: Saca nota de cada clase y tarea, mejor no fallar","4.5"
"1576034975-899","https://losestudiantes.co/","Carlos Arturo Acosta De GreiffDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/carlos-arturo-acosta-de-greiff","Excelente maestro. Maneja muy bien los temas. Se ajusta mucho a lo que está en el programa pero a veces se sale un poco. Algunas clases no logran ser tan dinámicas, pero igual se aprende, aunque a veces, puede llegar a ser monótona. La relación con los estudiantes es buena. En ocasiones permite presentar trabajos después de la fecha, aunque baja un poco la nota","5"
"1576034968-897","https://losestudiantes.co/","Heliumen Alberto Triana ParradoDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/heliumen-alberto-triana-parrado","Excelente maestro. Maneja muy bien los temas. Se ajusta mucho a lo que está en el programa pero a veces se sale un poco. Algunas clases no logran ser tan dinámicas, pero igual se aprende, aunque a veces, puede llegar a ser un poco monótona. En la vez que la vi, se desviaba mucho del tema central de la clase y nos hablaba de sus proyectos con la maestría, aunque, aveces si lograba relacionarlo con el tema, otras veces se quedaba en el aire eso de la maestría.","5"
"1576034997-905","https://losestudiantes.co/","Bryan Damian Angulo ChicoDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/bryan-damian-angulo-chico","Lo mejor de lo mejor. Las clases son muy dinámicas, entretenidas. La pedagogía que usa es muy interesante. Las calificaciones son acertadas. Deja trabajos sencillos de realizar y acompaña al estudiante en todo momento. Un plus es que es joven y la relación con los estudiantes es como si fuese un compañero más. Excelente profesor!","5"
"1576034847-880","https://losestudiantes.co/","Juan Ricardo Rodriguez RamirezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/juan-ricardo-rodriguez-ramirez","Buen profesor con gran sensibilidad estética, se nota su pasión por la docencia y son bastantes libres las entregas. Se aprende.","4.8"
"1576034854-881","https://losestudiantes.co/","Ivan Andres Benavides CarmonaDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/ivan-andres-benavides-carmona","Es un ilustrador excelente!!!. Se ajusta mucho a lo que está en el programa. La dinámica que maneja para las clases es súper chévere. Me gustó bastante tomar clase con él. Hace chistes buenos, unos no tanto, pero igual logra mantener un buen ambiente. El tiempo en la clase se pasa volando, se aprende, y gracias a los comentarios y al acompañamiento que le hace al estudiante, se logran buenos resultados. Es muy estricto con la entrega puntual de trabajos, pero de resto, de lo mejor de la escuela. Súper recomendado.","5"
"1576034975-900","https://losestudiantes.co/","Carlos Arturo Acosta De GreiffDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/carlos-arturo-acosta-de-greiff","Excelente maestro, tiene un absoluto y muy extenso dominio de los temas y si no sabe algo, procura ayudar al estudiante hasta donde lleguen sus conocimientos. Además excelente persona, pocas veces se ausenta de las clases y siempre justifica su ausencia CON LOS ESTUDIANTES. Puede ser algo monótona la clase, pero si le interesa el tema aprenderá mucho.","5"
"1576034854-882","https://losestudiantes.co/","Ivan Andres Benavides CarmonaDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/ivan-andres-benavides-carmona","Es un excelente profesor, uno de los mejores del plan de estudios, como persona también es genial.
Se preocupa porque sus estudiantes aprendan y busca maneras de innovar la clase en caso de que el grupo no responda a las ya manejadas.
Es muy organizado con las notas y con la manera de impartir las clases.
La metodología es básicamente una presentac...
Leer más...Pros: Organizado en trabajos y notas.
Flexible en cuanto a los trabajos, si los estudiantes lo desean pueden cambiar partes de la entrega.
Puntual.
Chistoso.
Se mantiene informado de lo que es tendencia u próximas tecnologías.
Cons: Puede ser bastante flexible con los estudiantes que no responden.","5"
"1576034768-867","https://losestudiantes.co/","Arnold Rodrigo Hernandez GutierrezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/arnold-rodrigo-hernandez-gutierrez","Un profesor muy exigente, un poco grosero en bastantes ocasiones, pero se aprende muchísimo con el. Maneja ejercicios muy concretos (donde el estudiante puede hacer lo que el desee) los cuales están muy bien pensados. Se aprende de todo en esta materia y el mismo profesor pulla para que el trabajo final resulte, el que no vaya cumpliendo, va saliendo.
Es extremadamente puntual, y tiene un genio bastante complicado, se molesta si los estudiantes no cumplen, son perezosos o impuntuales, lo cual genera clases dinámicas muy participativas.Pros: Estricto.
Puntual.
Amplios conocimientos.
Ejercicios reales.
Cons: Grosero.","4.2"
"1576034982-901","https://losestudiantes.co/","Nelson Orlando Beltran DuqueDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/nelson-orlando-beltran-duque","Enseña como un amante de los libros, no como un diseñador gráfico. Por eso puede conectar con cualquier persona que comparta esa afición, sea gráfico o no. Jamás lo vi como prepotente; de pronto el que hizo la otra reseña quiso decir que es tartamudo, que sí lo es, pero eso ni le quita ni le pone.Pros: Gran sensibilidad
Amor por el oficio
Ejercicios muy bien pensados","5"
"1576034840-879","https://losestudiantes.co/","Felipe Andres Rodriguez SanchezDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/felipe-andres-rodriguez-sanchez","Buen profesor, no se rige por un único método de aprendizaje es abierto a nuevas posibilidades, igual que en entregas. Conoce ampliamente de programas y de elementos contemporáneos relacionados con la materia.
Pros: Manejo de programas.
Actualizado en temas de asignaturaCons: Un poco impuntual","4.8"
"1576034968-895","https://losestudiantes.co/","Heliumen Alberto Triana ParradoDiseño Gráfico","https://losestudiantes.co/universidad-nacional/diseno-grafico/profesores/heliumen-alberto-triana-parrado","Pésimo profesor, una perdida de créditos y tiempo, no se aprende nada con el, las lecturas son lo único rescatables, cuando tome la clase el monitor era el que dictaba la clase, las únicas intervenciones del profesor eran para hablar de su propia vida la cual no tenia nada que ver con la clase o los temas tocados. Falta a clase y se sale antes de tiempo.
Los ejercicios eran buenos pero el profesor entregaba muy tarde las retroalimentaciones.Pros: Las lecturas son buenas, pero son comunes y viejas.Cons: Impuntual.
No se aprende nada.
El monitor es quien dicta la clase.
Aburridos monólogos sobre proezas de su vida en vez de clase.","1.5"
