web-scraper-order,web-scraper-start-url,profesoresurl,profesoresurl-href,review,nota
"1576027749-56","https://losestudiantes.co/","Carlos Arturo Duarte AgudeloIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-arturo-duarte-agudelo","Es muy buen profesor. Aunque es difícil pasarle, en general ha sido uno de los mejores profes de la carrera. Sin embargo, tiene cosas por mejorar como sus comentarios machistas en clase, así como el ser más flexible con las mujeres para las calificaciones como fue evidente para todos durante el semestre. Pros: Bueno explicando 
Cons: Comentarios machistas en ocasiones
Califica diferente según el género","4"
"1576027993-112","https://losestudiantes.co/","Ricardo Parra ArangoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ricardo-parra-arango","El profesor Ricardo Parra Arango es el mejor profesor con el cual me he topado en la línea de estructuras, es muy ordenado con sus clases, se toma su tiempo para dar cada clase (a veces se toma más del tiempo reglamentario iniciando 15 minutos antes) los parciales son fáciles si realiza los ejercicios que el profesor envía y le pregunta todas las dudas sobre el tema.","5"
"1576028080-133","https://losestudiantes.co/","Angela Barrera PuertoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/angela-barrera-puerto","Generalmente explica bien y está muy bien capacitada en la línea de construcción. Es muy atenta para ayudar y resolver dudas, el problema es que al resolver dudas no siempre se hace entender bien y termina produciendo el efecto contrario... 

Es muy buena gente y hace el esfuerzo para que las clases no sean aburridas a pesar de que los temas no sean muy cautivadores. A  pesar de esto no hay que confiarse porque así mismo es algo exigente al calificar y los parciales no son precisamente regalados, aunque difíciles no son. Es muy importante hacer el proyecto de la mejor manera y oportunamente porque sirve al momento de prepararse para los parciales.","4"
"1576027663-38","https://losestudiantes.co/","Carlos Alfonso Gomez GuacanemeIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-alfonso-gomez-guacaneme","Es buen profesor y explica bien todo lo relacionado a la topografía, que de por sí no es difícil si uno sabe trigonometría. Los parciales son algo largos pero no difíciles, es cuestión de inventarse ejercicios parecidos a los hechos en clase o a las prácticas de campo y resolverlos. En los informes es exigente al calificar, en especial los planos. ...
Leer más...","4.3"
"1576027599-31","https://losestudiantes.co/","Ismael SantanaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ismael-santana-santana","Muy buen profesor, bastante practico y técnico en sus explicaciones, suele saturar un poco el curso con lecturas pero en terminos generales bien. Su nivel de exigencia en los exámenes es acorde a las explicaciones dadas en clase.Pros: Amable con el estudiante, deja negociar fecha de entrega de trabajos de acuerdo a la dificultad de cada uno.Cons: Un poco desorganizado con el reporte final de calificaciones.","4"
"1576028043-124","https://losestudiantes.co/","Policarpo Arturo Zarate MalagonIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/policarpo-arturo-zarate-malagon","Tiene una metodología de trabajo muy poco exigente, que en una materia en la que se hace muy necesaria la práctica su labor docente sea insuficiente para apropiar el temario.","2.1"
"1576027922-99","https://losestudiantes.co/","Martin Estrada MejiaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/martin-estrada-mejia","Es una persona muy calmada para enseñar. 
Sin embargo a veces puede mostrar desinteres en las clases, no lo recomiendo para ver dinamicaPros: Pone proyectos de programacion
Es calmado
Deja TalleresCons: Los parciales pueden ser muy complicados","3.3"
"1576027462-1","https://losestudiantes.co/","Daniel Antonio Agudelo QuiguaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/daniel-antonio-agudelo-quigua","Sus clases se basan en las diapositivas, por lo tanto es muy importante anotar lo que están en ellas o tomar fotos de estas. El profesor no hace parciales, las notas son en su mayoría de los avances del proyecto, que es bastante largo pero al hacerse durante todo el semestre ayuda a que no sea muy pesado. Es muy buena gente y atento con las dudas de las estudiantes, así mismo es flexible con las entregas si los estudiantes demuestran que trabajan y le argumentan las razones para pedir el cambio. 

A veces sus clases son tediosas porque por su edad no es una persona muy activa y la clase toma un ritmo lento. Valora mucho la asistencia a clase.Pros: - Tiene una larga experiencia.
- Buena gente para resolver dudas.
- Es hincha de Millos.Cons: - Usualmente las clases son algo tediosas o aburridas.","3.8"
"1576027792-69","https://losestudiantes.co/","Laura Lucia Constain MontoyaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/laura-lucia-constain-montoya","Es una profesora de ingeniería que !No le gusta las matemática¡, no entiendo por qué dice que maneja el tema en mi caso no fue asi, realmente a profundidad no sabe nada, no conoce bien la norma y lo único que repite son ejemplos del puente de gran estación, totalmente ambigua además de creer que todo el mundo está en su mente, pasa los temas creyendo que todo el mundo le entiende, pero la verdad es que no, por que no explica bien, dicen que es escuelera por que explica cosas obvias y lo que realmente es difícil de entender no lo explica supongo que es por que no lo sabe, muy mala profesora la peor que conozco, la gente que le gusta esta profesora por lo regular es muy mediocre ella repite todos los parciales, y con repetir me refiero a que el primer parcial es muy parecido a todos los demás parcial que realiza en el semestre y la verdad no entiendo cómo califico para entrar como profesora a la naciónal. Por otra parte no le importa los horarios de clase, agarra horas de donde quiera así tenga que quitar horas de clase a otro profesor.  No vean nada con ella y enserio por el bien de mi universidad ojalá la logren sacar algún día.","1.5"
"1576027599-30","https://losestudiantes.co/","Ismael SantanaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ismael-santana-santana","El profe Santana tiene una gran experiencia, lo cual hace que su idoneidad para dictar la materia sea absoluta. Sus parciales son fáciles si se hacen los ejercicios de la bibliografía que él da y se repasan los realizados en clase. El proyecto le permite entender bastante cómo es el diseño general de un edificio de concreto, así mismo es exigente con su calificación.Pros: - Parciales sencillos si se repasa lo visto en clase.
- La experiencia que tiene como diseñador.
- Muy organizado con las notas y fechas, con algunas notas es demorado en entregar mientras que otras las reporta rápidamente.

Cons: - Las dudas de cursos anteriores no las resuelve y da por entendidas muchas cosas que para él son ""básicas"". Así que no profundiza demasiado al responder una pregunta si no esencialmente del tema que se está viendo.","3.8"
"1576027950-101","https://losestudiantes.co/","Mario Javier Cardozo ChauxIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/mario-javier-cardozo-chaux","excelente profesor , le gusta enseñar las cosas necesarias, y sus ejercicios son muy buenos para entender las cosasPros: buen maestro, trabajable los parciales","5"
"1576028109-142","https://losestudiantes.co/","Jose Ricardo Martinez VargasIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/jose-ricardo-martinez-vargas","Probablemente un 75% de las clases las gaste divagando en temas que no corresponden a los del curso, aunque al momento de ser serio con dictar la materia explica bastante bien. Si tomara con total seriedad su rol de docente serían clases que se podrían aprovechar muchísimo mejor. Atiende a los estudiantes en horarios fuera de clase y allí sí enseña los temas de manera apropiada. Sus parciales son muy similares a los ejercicios del libro de Gere y Timoshenko, 2da edición (No use otra edición si ve la materia con él), aunque estos no los hace fáciles.Pros: - Cuando asume su rol de profesor es muy bueno explicando.Cons: - Divaga mucho y la mayoría de veces no asume en su totalidad el rol de profesor.","3.5"
"1576027484-7","https://losestudiantes.co/","Maritzabel Molina HerreraIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/maritzabel-molina-herrera","La profesora Maritzabel Molina es una gran docente, se preocupa para que los estudiantes entendamos bien los temas y explica de manera excepcional la herramienta SAP 2000 ella es muy pro con dicha herramienta, además da muchos bonos para subir la nota de cada parcial (aunque a veces solo hace uno o dos parciales) que por cierto son muy largos, pero fáciles","5"
"1576027756-57","https://losestudiantes.co/","Alfonso Parra CoronadoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/alfonso-parra-coronado","La clase fue bastante interesante , el profesor tiene bastante dominio del tema ya sea en poscosecha de granos o en simulación de procesos . Es justo con las notas, exige lo necesario y siempre está dispuesto a ayudar a los estudiantes .","5"
"1576027663-42","https://losestudiantes.co/","Carlos Alfonso Gomez GuacanemeIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-alfonso-gomez-guacaneme","Muy buen profesor, explica de manera clara y no adelanta hasta que todos entiendan, es demasiado justo en la calificación, realiza tres parciales y un examen final. 
Los parciales son para realizar sin margen de error para poderlo terminar, los califica por porcentajes dependiendo lo que tenga bien.
Los informes son duros, y revisa todo. Las tareas se pueden dejar en 50 si las hace bien. 
Uno aprende demasiado, pero si se dejan los parciales bajos se aumenta la dificultad de pasar la materia.  Pros: Justo en la calificación.","5"
"1576027484-2","https://losestudiantes.co/","Maritzabel Molina HerreraIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/maritzabel-molina-herrera","La profesora Maritzabel es una excelente ingeniera, ama lo que hace y enseña muy bien, pero así mismo exige demasiado. Son 3 parciales muy difíciles, hay que estudiar demasiado, pero sin duda, se aprende demasiado.Pros: Se aprendeCons: Es dificil pasar la materia","4.7"
"1576027663-40","https://losestudiantes.co/","Carlos Alfonso Gomez GuacanemeIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-alfonso-gomez-guacaneme","Es un excelente profesor, de los mejores de la universidad a mi parecer. Se puede dejar alta si se esfuerza desde el inicio. Para los parciales da entre 3 a 4 horas porque son un poco extensos, pero son muy trabajables porque deja sacar fórmulas. Las prácticas son igualmente largas pero llevaderas. Al final exime del último parcial a quienes llevan...
Leer más...","5"
"1576027592-25","https://losestudiantes.co/","Edgar Eduardo Rodriguez GranadosIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/edgar-eduardo-rodriguez-granados","Pros: Aporta su experiencia, no como otros que solo se dedican a dar clase y no saben nada del mundo real.Cons: Los parciales son putamente largos, hay que escribir al pie de la letra sus diapositivasmalas. no califica los examenes ni los trabajos, sino que pone a sus empleados (sin formación de posgrado) a calificar por él. Nunca tiene tiempo por fuera de clase.","2"
"1576027993-107","https://losestudiantes.co/","Ricardo Parra ArangoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ricardo-parra-arango","El mejor profesor que he tenido, muy organizado, explica muy bien y se le nota el gusto por enseñar","5"
"1576027599-28","https://losestudiantes.co/","Ismael SantanaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ismael-santana-santana","Es claro en sus explicaciones, los ejercicios que resuelve en clase son de mucha ayuda, si bien es un curso donde se usa mucho la NSR-10, trata de no volverlo repetitivo aunque el tema asi lo sea.Pros: Explica bien, puntual. Si se estudia los parciale no son complicados.Cons: Su metodologia de grupos no siempre es la mas efectiva. Su clase suele ser algo densa y apresurada.","4.3"
"1576027685-48","https://losestudiantes.co/","John Fabio Acuña CaitaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/john-fabio-acu%C3%B1a-caita","No es un buen profesor. No asistió a 
muchas clases, no tenía dominio del tema, lastimosamente aprendí muy poco en sus clases.","2"
"1576027843-82","https://losestudiantes.co/","Wilson Ernesto VargasIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/wilson-ernesto-vargas-vargas","Excelente profesor. Explicaciones suficientemente claras, ejercicios en clase y ejemplos de aplicación profesional de cada tema a partir de la experiencia del ingeniero Wilson. Exige bastante trabajo. Pros: Posee mucha experiencia en topografía
No tiene problema en colocar 5
Amable
Cons: No tiene problema en colocar 0","4.9"
"1576027993-110","https://losestudiantes.co/","Ricardo Parra ArangoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ricardo-parra-arango","El profe es muy experto en los temas que trata, me da la impresión de que en el curso de Análisis Estructural Básico es el que más profundiza en los temas, a veces se equivoca calificando los parciales pero es muy receptivo cuando uno tiene algún reclamo. Pros: Es un experto en la materia y muy amable para resolver dudasCons: Se enreda explicando y en el semestre 2018-2 llegó tarde y canceló varias clases (las clases eran a las 7 de la mañana y las cancelaba media hora antes)","4"
"1576027814-78","https://losestudiantes.co/","Crisanto Saenz SaavedraIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/crisanto-saenz-saavedra","Domina el tema pero es muy mal profesor, solo habla de su software y mal de los demás profesores y profesionales. Las clases suelen ser una pérdida de tiempo pero llama lista.Pros: Domina el temaCons: No explica nada y califica sin parciales","1.5"
"1576027792-76","https://losestudiantes.co/","Laura Lucia Constain MontoyaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/laura-lucia-constain-montoya","Es un amor de profesora. Domina totalmente el tema y lo explica a discresion, despacito o normal. Las clases siempre son ejercicios en los que hace avaluo de cargas cosa que los demas profesores no enseñan. Tiene paciencia para enseñar sin embargo creo que es importante que la clase le trabaje. Al final del semestre ella acaba temas antes y los estudiantes se les dispersan.
Los parciales son sencillos y evalua todo lo de la clase, es muy justa calificando, los parciales son los sabados y da hasta 4 horas para hacerlos con calmaPros: Puntos por participacion en clase
Evalua lo que enseña
Si el grupo le trabaja es una madreCons: No tiene horario de atención
Da clases solo de tarde-noche
Es de planta en otra Universidad
Los","4.5"
"1576027843-83","https://losestudiantes.co/","Wilson Ernesto VargasIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/wilson-ernesto-vargas-vargas","Excelente ingeniero y profesor, le enseñara lo primordial de la topografia y le hara un muy buen contexto de la practica en la ingenieria civil/agricola.Pros: A pesar de que sus parciales son muy largos, son trabajables y se pueden dejar muy altos. Si no sabe nada no tiene problema en ponerle 0.Cons: Bastante trabajo extra-clase.","5"
"1576027648-35","https://losestudiantes.co/","Carlos Ramiro Vallecilla BahenaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-ramiro-vallecilla-bahena","No me gusto para nada este profesor, no explica bien , la clase empieza con él dándole la espalda a los estudiantes y explicando a toda velocidad ; sin embargo es demasiado fácil así que lo recomiendo para repitentes.","2.4"
"1576027634-34","https://losestudiantes.co/","Carolina Maria Sanchez SaenzIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carolina-maria-sanchez-saenz","Pros: Es por lo general buena gente, muy  organizada, con una sonrisa en el rostroCons: No tiene los conceptos muy claros en la cabeza, lo que no esta en su cuaderno la confunde, se nota que a veces los parciales y ejercicios que deja ella misma, no los resuelve con anterioridad","3.5"
"1576028058-128","https://losestudiantes.co/","Claudia Patricia Perez RodriguezIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/claudia-patricia-perez-rodriguez","Ella no debería tener una materia a cargo ya que no tiene tiempo para asistir y dictar las clases, siempre las dicta el monitor o el pasante que tenga . Aveces cuando iba las clases eran algo improvisadas Pros: La salida de campo es buena","2.9"
"1576028109-137","https://losestudiantes.co/","Jose Ricardo Martinez VargasIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/jose-ricardo-martinez-vargas","A pesar de que en MyEF y acá el profesor tiene una muy mala fama de pedagogía y estilo de clases, considero que en Mecánica de Sólidos de 2019-1 fue bastante aceptable (grupo de las 7:00AM). 

Si bien, divagó en clases y dio los temas de manera desordenada comparados con los otros docentes, siento que la proporción fue 1:30 de clase y solo 30 minut...
Leer más...Pros: Parciales clarosCons: A veces se enrreda","3.5"
"1576027663-43","https://losestudiantes.co/","Carlos Alfonso Gomez GuacanemeIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-alfonso-gomez-guacaneme","Es un excelente profesor, de los mejores de la universidad a mi parecer. Se puede dejar alta si se esfuerza desde el inicio. Para los parciales da entre 3 a 4 horas porque son un poco extensos, pero son muy trabajables porque deja sacar fórmulas. Las prácticas son igualmente largas pero llevaderas. Al final exime del último parcial a quienes llevan buen promedio. Si tiene dudas las responde amablemente, y está dispuesto a ayudar si van a su oficina.","5"
"1576028109-140","https://losestudiantes.co/","Jose Ricardo Martinez VargasIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/jose-ricardo-martinez-vargas","A pesar de que en MyEF y acá el profesor tiene una muy mala fama de pedagogía y estilo de clases, considero que en Mecánica de Sólidos de 2019-1 fue bastante aceptable (grupo de las 7:00AM). 

Si bien, divagó en clases y dio los temas de manera desordenada comparados con los otros docentes, siento que la proporción fue 1:30 de clase y solo 30 minutos de hablar carreta. 

Explicó teoría de manera clara y siempre hizo ejercicios en clase y retroalimentación de los parciales. Si bien es cierto que la materia con él requiere un extra de trabajo autónomo comparado con otros docentes, siento que no fue nada del otro mundo. 

Es una persona muy amable, divertida y chévere, tal vez es mejor persona que profesor.Pros: Parciales clarosCons: A veces se enrreda","3.5"
"1576027792-66","https://losestudiantes.co/","Laura Lucia Constain MontoyaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/laura-lucia-constain-montoya","Es una profesora que tiene pobres recursos educativos, al menos en esta materia, no explica los temas a profundidad y es ambigua en los temas de la materia.","1.7"
"1576027519-12","https://losestudiantes.co/","Julian David Puerto SuarezIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/julian-david-puerto-suarez","Es un profesor que se preocupa porque sus estudiantes aprendan los temas que abarca la materia, por lo tanto es muy abierto a resolver dudas y explicar varias veces un tema. La materia con él exige tiempo para realizar todos los trabajos que deja pero esto se ve reflejado en los parciales ya que estos trabajos dan unas buenas bases para presentar l...
Leer más...","4"
"1576027993-111","https://losestudiantes.co/","Ricardo Parra ArangoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ricardo-parra-arango","El ingeniero Parra es un experto en la linea de Estructuras, se esmera por transmitir su conocimiento de la mejor manera y es muy dedicado a la clase. Se puede aprender mucho y además deja algunas tareas de investigación que hacen profundizar en los temas y personajes de la mecánica de sólidos lo que hace que se tenga un contexto muy bueno del curso.Pros: Se aprende mucho, los parciales son termino medioCons: Suele terminar la clase 15 minutos despues, por lo que no es recomendable inscribir clases despues de esta,","5"
"1576027519-11","https://losestudiantes.co/","Julian David Puerto SuarezIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/julian-david-puerto-suarez","Vi el módulo de concretos, y como varios profes de ingeniería, muy buen ingeniero, sabe mucho, pero como docente muy regular, explica bien, pero realmente no está comprometido con la labor, algunas clases no las preparó o llegaba muy tarde, varias las cancelo, y no alcanzo después el tiempo para ver bien los temas, macheteo mucho las notas, los temas que se debían ver en el módulo y la pedagogía de la materia. Pros: Sabe mucho del tema de materialesCons: No es un profesor que ayude realmente ha aprender. Deja muchos vacíos conceptuales y las prácticas de laboratorio no se hacen bien.","2.5"
"1576027792-73","https://losestudiantes.co/","Laura Lucia Constain MontoyaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/laura-lucia-constain-montoya","Es una profesora muy buena, sabe bastante del tema y lo maneja realmente bien . Lo malo es el horario de clases debido a que los parciales son demasiado extensos y aveces es demasiado agotador lo que es un arma de doble filo , sin embargo la recomiendo muchísimo. Cons: Horarios de clase","4.2"
"1576027914-96","https://losestudiantes.co/","Diego Alexander Gutierrez BohorquezIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/diego-alexander-gutierrez-bohorquez","Buena parte de lo visto en la materia es un repaso de acueductos y alcantarillados, siendo únicamente lo novedoso la gestión y tratamiento de residuos sólidos. Por este motivo no se aprenden muchas cosas novedosas y aparte el profesor da por hecho que uno ya sabe (o tiene una buena idea) sobre el diseño de PTAP y PTAR. Así mismo califica muy duro el proyecto si se tiene en cuenta que no explica mucho sobre diseño.Pros: - Parciales fáciles.
- Visita a una PTAP.Cons: - No se aprenden demasiadas cosas.","3.2"
"1576027771-62","https://losestudiantes.co/","Ferney Betancourt CardozoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/ferney-betancourt-cardozo","Explica bien el modulo de materiales que debe dar, no es dificil, solo es poner atención, leer las normas que deje, muy bueno en los laboratoriosPros: Bueno para los laboratoriosCons: En la teoria tiende a dormir al estudiante","4.2"
"1576027964-103","https://losestudiantes.co/","Rafael Orland Ortiz MosqueraIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/rafael-orland-ortiz-mosquera","Pros: Aplicado a la practica Cons: No suele dar explicaciones sobre resolución de ejercicios","4"
"1576027699-49","https://losestudiantes.co/","Carlos Bernal RobertoIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/carlos-bernal-roberto","El profesor Bernal es un buen docente; sus clases no eran para nada aburridas; las prácticas no eran eternas, pero si lo suficientemente largas para memorizar los pasos a seguir en estas. No es un profesor cuchilla, sus parciales y talleres no son cosa del otro mundo, aunque es muy exigente con los informes y planos que pedía. Es muy buena persona, amigable y comprensivo. Lo único malo que vi en sus clases es que entrega notas hasta final de semestre, por lo que uno vive con adrenalina pensando en la nota de todo lo que uno le entrega.","4"
"1576027792-67","https://losestudiantes.co/","Laura Lucia Constain MontoyaIngeniería Civil y Agrícola","https://losestudiantes.co/universidad-nacional/ingenieria-civil-y-agricola/profesores/laura-lucia-constain-montoya","Con ella análisis resultó muy fácil. Repite parciales, por eso es normal que la mayoría quiera inscribir con ella. Lamentablemente no fue una buena decisión porque quedé con bases muy regulares cuando vi análisis aplicado y diseño.","2.5"
